2.839280810729898352e-01
1.810370081072989912e+00
3.336812081072989766e+00
4.863254081072989621e+00
6.389696081072990808e+00
7.916138081072990218e+00
9.442580081072991405e+00
1.096902208107299082e+01
1.249546408107299023e+01
1.402190608107299141e+01
1.554834808107299082e+01
1.707479008107299023e+01
1.860123208107298964e+01
2.012767408107299261e+01
2.165411608107299202e+01
2.318055808107299143e+01
2.470700008107299084e+01
2.623344208107299025e+01
2.775988408107299321e+01
2.928632608107299262e+01
3.081276808107298848e+01
3.233921008107299144e+01
3.386565208107299441e+01
3.539209408107299026e+01
3.691853608107299323e+01
3.844497808107298908e+01
3.997142008107299205e+01
4.149786208107299501e+01
4.302430408107299087e+01
4.455074608107299383e+01
4.607718808107298969e+01
4.760363008107299265e+01
4.913007208107299562e+01
5.065651408107299147e+01
5.218295608107299444e+01
5.370939808107299029e+01
5.523584008107299326e+01
5.676228208107299622e+01
5.828872408107299208e+01
5.981516608107299504e+01
6.134160808107299090e+01
6.286805008107298676e+01
6.439449208107298261e+01
6.592093408107298558e+01
6.744737608107298854e+01
