bins,counts,countsplus,countsminus
0.0,420.7917799939559,423.9177661985766,417.6888449339926
0.00375,43.75944394076761,46.54734181503997,41.13852390570799
0.0075,11.846479298881839,12.596956179029174,11.14071286621334
0.01125,1.3297068600785735,1.6203653059310066,1.0911862450202965
